,id,smoker_pred,smoker_prob
61480,220736,1,0.6783651
61481,220737,0,0.41866162
61482,220738,1,0.67374134
61483,220739,0,0.21250053
61484,220740,1,0.64825946
61485,220741,0,0.010964545
61486,220742,1,0.7228881
61487,220743,0,0.1354124
61488,220744,1,0.6162389
61489,220745,0,0.14876285
61490,220746,0,0.49261132
61491,220747,1,0.5359251
61492,220748,0,0.45731637
61493,220749,1,0.8336579
61494,220750,0,0.025116362
61495,220751,0,0.016524851
61496,220752,0,0.45409516
61497,220753,0,0.15340778
61498,220754,0,0.0017297905
61499,220755,0,0.11686742
61500,220756,1,0.72969675
61501,220757,1,0.8567449
61502,220758,0,0.23463166
61503,220759,0,0.42704076
61504,220760,1,0.55744135
61505,220761,1,0.83415437
61506,220762,1,0.6727482
61507,220763,0,0.39961478
61508,220764,1,0.9232485
61509,220765,0,0.1457753
61510,220766,0,0.06700851
61511,220767,1,0.80912423
61512,220768,0,0.060614914
61513,220769,0,0.3944687
61514,220770,1,0.7853651
61515,220771,1,0.67260695
61516,220772,0,0.021317843
61517,220773,1,0.6496708
61518,220774,0,0.41940224
61519,220775,1,0.82983804
61520,220776,1,0.6878639
61521,220777,0,0.002774172
61522,220778,0,0.08502364
61523,220779,0,0.35770297
61524,220780,1,0.65144795
61525,220781,0,0.21590705
61526,220782,0,0.02046196
61527,220783,0,0.16965325
61528,220784,0,0.0025655557
61529,220785,1,0.76635224
61530,220786,0,0.008202626
61531,220787,0,0.019692086
61532,220788,0,0.496343
61533,220789,0,0.011585523
61534,220790,0,0.34651342
61535,220791,1,0.5152261
61536,220792,0,0.02576811
61537,220793,0,0.06793469
61538,220794,0,0.037942596
61539,220795,1,0.7317733
61540,220796,1,0.7679606
61541,220797,1,0.7834981
61542,220798,1,0.86008316
61543,220799,0,0.012952426
61544,220800,1,0.73514235
61545,220801,0,0.014021705
61546,220802,0,0.054151136
61547,220803,1,0.58315253
61548,220804,1,0.6528482
61549,220805,0,0.19645444
61550,220806,0,0.21300739
61551,220807,0,0.11888963
61552,220808,1,0.6724749
61553,220809,1,0.65146524
61554,220810,1,0.60728127
61555,220811,1,0.55230504
61556,220812,1,0.60836196
61557,220813,1,0.9131563
61558,220814,0,0.010351955
61559,220815,0,0.026782032
61560,220816,0,0.47849524
61561,220817,0,0.4746585
61562,220818,1,0.59141666
61563,220819,1,0.8396705
61564,220820,0,0.015840359
61565,220821,1,0.61604416
61566,220822,1,0.5790733
61567,220823,0,0.0626714
61568,220824,1,0.7254105
61569,220825,1,0.7433583
61570,220826,1,0.7063241
61571,220827,0,0.4937859
61572,220828,1,0.675603
61573,220829,1,0.5150111
61574,220830,1,0.5374096
61575,220831,0,0.49382383
61576,220832,1,0.70491946
61577,220833,1,0.57551014
61578,220834,0,0.17114027
61579,220835,0,0.3457944
61580,220836,0,0.03727891
61581,220837,0,0.053547803
61582,220838,0,0.01782514
61583,220839,1,0.70447755
61584,220840,1,0.837583
61585,220841,0,0.004955688
61586,220842,1,0.6278893
61587,220843,1,0.7882388
61588,220844,0,0.09641777
61589,220845,1,0.6496249
61590,220846,0,0.01274051
61591,220847,0,0.014518507
61592,220848,0,0.1802824
61593,220849,1,0.6859644
61594,220850,1,0.7447403
61595,220851,0,0.021845985
61596,220852,0,0.014851436
61597,220853,0,0.30352515
61598,220854,0,0.021506801
61599,220855,0,0.24389517
61600,220856,0,0.12139137
61601,220857,0,0.036180146
61602,220858,0,0.35514465
61603,220859,0,0.029669879
61604,220860,1,0.7219825
61605,220861,0,0.41282547
61606,220862,1,0.5296446
61607,220863,0,0.4204438
61608,220864,1,0.6792463
61609,220865,1,0.9150059
61610,220866,0,0.036875382
61611,220867,0,0.008611627
61612,220868,1,0.5743148
61613,220869,1,0.78054124
61614,220870,1,0.6768179
61615,220871,0,0.2149251
61616,220872,0,0.03392574
61617,220873,1,0.6531023
61618,220874,0,0.4634222
61619,220875,0,0.020908225
61620,220876,0,0.47141662
61621,220877,0,0.056824557
61622,220878,0,0.17655529
61623,220879,0,0.31130922
61624,220880,1,0.55967677
61625,220881,0,0.12980354
61626,220882,1,0.62012225
61627,220883,0,0.017902367
61628,220884,0,0.008697959
61629,220885,1,0.7968157
61630,220886,0,0.20879754
61631,220887,1,0.69753045
61632,220888,1,0.53590065
61633,220889,0,0.28201264
61634,220890,1,0.9085316
61635,220891,0,0.25299802
61636,220892,0,0.015279456
61637,220893,1,0.6986617
61638,220894,1,0.6450805
61639,220895,0,0.01036324
61640,220896,1,0.68587613
61641,220897,0,0.15115674
61642,220898,1,0.5689606
61643,220899,0,0.20531419
61644,220900,0,0.01447756
61645,220901,1,0.73099124
61646,220902,0,0.04001192
61647,220903,0,0.052341558
61648,220904,1,0.7538564
61649,220905,0,0.04170259
61650,220906,0,0.07505599
61651,220907,0,0.32310706
61652,220908,1,0.8850658
61653,220909,0,0.18014272
61654,220910,1,0.8453782
61655,220911,1,0.9457476
61656,220912,0,0.006624634
61657,220913,1,0.7469155
61658,220914,0,0.04109849
61659,220915,1,0.5533193
61660,220916,1,0.5290186
61661,220917,1,0.8445906
61662,220918,1,0.7426373
61663,220919,1,0.5640703
61664,220920,0,0.01986246
61665,220921,1,0.80626494
61666,220922,0,0.022373328
61667,220923,0,0.0028094118
61668,220924,0,0.003953869
61669,220925,0,0.2643641
61670,220926,1,0.90295726
61671,220927,0,0.018518325
61672,220928,0,0.3611909
61673,220929,1,0.9324156
61674,220930,0,0.013115087
61675,220931,1,0.82478744
61676,220932,1,0.5559164
61677,220933,1,0.7482147
61678,220934,0,0.34375268
61679,220935,1,0.52830505
61680,220936,1,0.8784409
61681,220937,0,0.058954656
61682,220938,1,0.78212756
61683,220939,1,0.8179557
61684,220940,1,0.5203061
61685,220941,0,0.15759854
61686,220942,0,0.010529092
61687,220943,0,0.032941576
61688,220944,0,0.39805642
61689,220945,0,0.0662037
61690,220946,0,0.0094416225
61691,220947,1,0.60067546
61692,220948,0,0.0051934044
61693,220949,1,0.6435434
61694,220950,1,0.62639356
61695,220951,0,0.06578921
61696,220952,0,0.055030525
61697,220953,1,0.83043176
61698,220954,0,0.4085123
61699,220955,1,0.5674595
61700,220956,1,0.8648747
61701,220957,1,0.8095565
61702,220958,1,0.57596445
61703,220959,1,0.76825696
61704,220960,1,0.9062894
61705,220961,1,0.76020473
61706,220962,0,0.013813776
61707,220963,0,0.33336905
61708,220964,1,0.66324943
61709,220965,0,0.019966165
61710,220966,0,0.35442442
61711,220967,0,0.16346505
61712,220968,0,0.010392604
61713,220969,1,0.87621933
61714,220970,0,0.1579835
61715,220971,1,0.67657447
61716,220972,0,0.0020661978
61717,220973,1,0.5299784
61718,220974,1,0.7391708
61719,220975,0,0.24763009
61720,220976,0,0.013340108
61721,220977,0,0.14811155
61722,220978,0,0.35744733
61723,220979,0,0.08078797
61724,220980,1,0.8954877
61725,220981,0,0.12287501
61726,220982,1,0.80152786
61727,220983,0,0.034430683
61728,220984,0,0.34760147
61729,220985,1,0.8815673
61730,220986,0,0.43929765
61731,220987,1,0.9433731
61732,220988,1,0.7395734
61733,220989,0,0.32805002
61734,220990,1,0.6640359
61735,220991,1,0.71642745
61736,220992,1,0.57014346
61737,220993,1,0.7320348
61738,220994,0,0.01518492
61739,220995,1,0.7095953
61740,220996,0,0.4804651
61741,220997,0,0.08919952
61742,220998,1,0.7016494
61743,220999,0,0.1202599
61744,221000,1,0.7439888
61745,221001,0,0.4127972
61746,221002,1,0.62456375
61747,221003,1,0.5397683
61748,221004,1,0.7288172
61749,221005,1,0.9225465
61750,221006,0,0.30525902
61751,221007,1,0.84310603
61752,221008,0,0.22646987
61753,221009,1,0.8671386
61754,221010,1,0.86318374
61755,221011,0,0.48206925
61756,221012,0,0.0018344922
61757,221013,1,0.8314934
61758,221014,0,0.002836283
61759,221015,0,0.0030921209
61760,221016,1,0.82998997
61761,221017,1,0.73181194
61762,221018,0,0.44001997
61763,221019,1,0.73255444
61764,221020,0,0.22313015
61765,221021,1,0.8326209
61766,221022,1,0.7373941
61767,221023,1,0.8022371
61768,221024,1,0.79253244
61769,221025,0,0.37943453
61770,221026,0,0.04679195
61771,221027,1,0.5913824
61772,221028,0,0.11360048
61773,221029,1,0.7449544
61774,221030,0,0.066680685
61775,221031,1,0.763715
61776,221032,0,0.35290623
61777,221033,1,0.6201521
61778,221034,0,0.07976931
61779,221035,0,0.19234121
61780,221036,1,0.67985016
61781,221037,1,0.6495803
61782,221038,0,0.37476924
61783,221039,0,0.043835193
61784,221040,0,0.24071218
61785,221041,0,0.012730516
61786,221042,1,0.6620932
61787,221043,1,0.77991873
61788,221044,1,0.7513916
61789,221045,0,0.22852536
61790,221046,1,0.781526
61791,221047,0,0.4748308
61792,221048,0,0.023830991
61793,221049,1,0.5941652
61794,221050,1,0.70149285
61795,221051,1,0.8436128
61796,221052,1,0.62419796
61797,221053,1,0.58899415
61798,221054,1,0.68977785
61799,221055,0,0.4556017
61800,221056,0,0.4916999
61801,221057,1,0.6673505
61802,221058,1,0.54554766
61803,221059,1,0.61535054
61804,221060,1,0.63958406
61805,221061,1,0.7911499
61806,221062,1,0.87970036
61807,221063,1,0.56922203
61808,221064,0,0.1722301
61809,221065,1,0.7084498
61810,221066,1,0.72039336
61811,221067,0,0.13835464
61812,221068,0,0.37191156
61813,221069,1,0.53573084
61814,221070,1,0.90822893
61815,221071,0,0.009898722
61816,221072,0,0.44035387
61817,221073,1,0.77818674
61818,221074,1,0.62177753
61819,221075,0,0.008994737
61820,221076,0,0.43789184
61821,221077,1,0.8288793
61822,221078,0,0.45748678
61823,221079,1,0.7692801
61824,221080,1,0.75339884
61825,221081,1,0.84447885
61826,221082,1,0.7705788
61827,221083,1,0.64432
61828,221084,1,0.6626866
61829,221085,0,0.4600024
61830,221086,0,0.26028043
61831,221087,1,0.57685924
61832,221088,1,0.7578122
61833,221089,0,0.012390418
61834,221090,1,0.7143402
61835,221091,1,0.83350194
61836,221092,1,0.73798865
61837,221093,0,0.37996626
61838,221094,1,0.5961688
61839,221095,0,0.48827326
61840,221096,0,0.0050924425
61841,221097,0,0.37019348
61842,221098,1,0.56129295
61843,221099,1,0.5382945
61844,221100,1,0.7843341
61845,221101,0,0.047971863
61846,221102,1,0.7790778
61847,221103,1,0.7938498
61848,221104,0,0.067255415
61849,221105,1,0.7332798
61850,221106,1,0.70191365
61851,221107,0,0.48734316
61852,221108,1,0.69578636
61853,221109,1,0.8107234
61854,221110,0,0.068190604
61855,221111,1,0.688384
61856,221112,1,0.77107775
61857,221113,0,0.25415707
61858,221114,1,0.7819561
61859,221115,1,0.65466523
61860,221116,0,0.04093481
61861,221117,1,0.7669767
61862,221118,1,0.6666048
61863,221119,0,0.43284857
61864,221120,1,0.63241524
61865,221121,0,0.058733966
61866,221122,1,0.8453899
61867,221123,1,0.7807286
61868,221124,1,0.81715083
61869,221125,1,0.6189761
61870,221126,0,0.17284909
61871,221127,0,0.054479264
61872,221128,1,0.69618404
61873,221129,1,0.6677779
61874,221130,1,0.75291574
61875,221131,1,0.74085146
61876,221132,1,0.7621632
61877,221133,1,0.8057172
61878,221134,1,0.81201166
61879,221135,0,0.011417919
61880,221136,1,0.59585553
61881,221137,0,0.0034653184
61882,221138,0,0.020988518
61883,221139,0,0.47083038
61884,221140,0,0.28873867
61885,221141,0,0.4017483
61886,221142,0,0.38665012
61887,221143,0,0.48233363
61888,221144,1,0.71315646
61889,221145,1,0.6324626
61890,221146,0,0.28925526
61891,221147,1,0.7137539
61892,221148,0,0.009783862
61893,221149,0,0.44206637
61894,221150,0,0.014973001
61895,221151,1,0.77689177
61896,221152,0,0.046321236
61897,221153,1,0.63664746
61898,221154,0,0.054977436
61899,221155,1,0.5726761
61900,221156,0,0.15425558
61901,221157,1,0.69400626
61902,221158,0,0.028001357
61903,221159,1,0.86289614
61904,221160,1,0.8520239
61905,221161,0,0.007919174
61906,221162,1,0.9052711
61907,221163,1,0.7574904
61908,221164,1,0.6224938
61909,221165,1,0.7569095
61910,221166,0,0.007614167
61911,221167,1,0.5902984
61912,221168,1,0.5946957
61913,221169,1,0.6760839
61914,221170,1,0.6895304
61915,221171,1,0.8374753
61916,221172,0,0.027662529
61917,221173,0,0.42278165
61918,221174,0,0.49378872
61919,221175,0,0.015613141
61920,221176,0,0.29997486
61921,221177,1,0.5835512
61922,221178,1,0.69131917
61923,221179,0,0.48132536
61924,221180,1,0.567844
61925,221181,0,0.16138795
61926,221182,1,0.68344104
61927,221183,1,0.74482983
61928,221184,1,0.5553532
61929,221185,0,0.37631658
61930,221186,1,0.57975554
61931,221187,1,0.5578599
61932,221188,0,0.17261128
61933,221189,1,0.6631026
61934,221190,0,0.2645769
61935,221191,0,0.03144932
61936,221192,0,0.020272003
61937,221193,1,0.68967736
61938,221194,1,0.9175923
61939,221195,0,0.34327397
61940,221196,0,0.39560947
61941,221197,1,0.67055345
61942,221198,0,0.1524118
61943,221199,0,0.11009152
61944,221200,1,0.9280365
61945,221201,0,0.04298045
61946,221202,1,0.52224207
61947,221203,1,0.7226729
61948,221204,1,0.7949436
61949,221205,0,0.14758483
61950,221206,0,0.037468076
61951,221207,0,0.46853384
61952,221208,1,0.5270331
61953,221209,0,0.45169562
61954,221210,1,0.6062284
61955,221211,1,0.8171648
61956,221212,0,0.05315696
61957,221213,1,0.6285145
61958,221214,0,0.24889235
61959,221215,1,0.83163
61960,221216,0,0.34411955
61961,221217,1,0.5626583
61962,221218,0,0.31772077
61963,221219,0,0.2560376
61964,221220,1,0.5527942
61965,221221,1,0.8506296
61966,221222,0,0.0054518753
61967,221223,1,0.7638058
61968,221224,0,0.011562443
61969,221225,0,0.27168548
61970,221226,0,0.011435808
61971,221227,0,0.005994943
61972,221228,1,0.718117
61973,221229,0,0.05383109
61974,221230,1,0.52902895
61975,221231,0,0.32114902
61976,221232,1,0.7431633
61977,221233,1,0.7941239
61978,221234,0,0.19266813
61979,221235,1,0.6273476
61980,221236,1,0.5472005
61981,221237,0,0.23335217
61982,221238,0,0.2651551
61983,221239,1,0.75775063
61984,221240,1,0.50057364
61985,221241,0,0.09086607
61986,221242,0,0.03416839
61987,221243,1,0.698167
61988,221244,1,0.6112766
61989,221245,0,0.0019055986
61990,221246,0,0.008691629
61991,221247,0,0.11849936
61992,221248,1,0.8504794
61993,221249,0,0.4693133
61994,221250,0,0.018364608
61995,221251,0,0.43214023
61996,221252,1,0.7499725
61997,221253,0,0.49882114
61998,221254,1,0.78068644
61999,221255,1,0.6404635
62000,221256,0,0.030640092
62001,221257,1,0.80267775
62002,221258,0,0.09505558
62003,221259,0,0.046609916
62004,221260,1,0.7175875
62005,221261,1,0.7252635
62006,221262,0,0.40235123
62007,221263,0,0.30840605
62008,221264,0,0.012427963
62009,221265,0,0.26224455
62010,221266,0,0.018286522
62011,221267,0,0.025394928
62012,221268,1,0.684486
62013,221269,0,0.39460927
62014,221270,0,0.006675916
62015,221271,1,0.57873464
62016,221272,0,0.022690926
62017,221273,1,0.59770894
62018,221274,1,0.6893624
62019,221275,0,0.17225832
62020,221276,1,0.6827766
62021,221277,1,0.74032044
62022,221278,0,0.00507492
62023,221279,0,0.0069083935
62024,221280,0,0.38774714
62025,221281,0,0.17968294
62026,221282,0,0.34827814
62027,221283,0,0.048390035
62028,221284,1,0.5584428
62029,221285,1,0.5047783
62030,221286,0,0.032577917
62031,221287,0,0.045956634
62032,221288,0,0.45572013
62033,221289,1,0.64599806
62034,221290,1,0.8545077
62035,221291,1,0.66108143
62036,221292,1,0.63407177
62037,221293,1,0.6551949
62038,221294,1,0.8276569
62039,221295,1,0.6195617
62040,221296,0,0.15606257
62041,221297,0,0.20158358
62042,221298,1,0.85538304
62043,221299,1,0.72684216
62044,221300,1,0.5283465
62045,221301,0,0.024672378
62046,221302,1,0.7432222
62047,221303,1,0.75160027
62048,221304,0,0.42964688
62049,221305,1,0.8866764
62050,221306,1,0.84043723
62051,221307,0,0.13109736
62052,221308,0,0.01331519
62053,221309,1,0.83838564
62054,221310,1,0.54361635
62055,221311,0,0.260271
62056,221312,1,0.8015372
62057,221313,0,0.006952329
62058,221314,1,0.710378
62059,221315,1,0.8480141
62060,221316,0,0.3298152
62061,221317,1,0.7335537
62062,221318,0,0.1313267
62063,221319,0,0.36768448
62064,221320,1,0.7535189
62065,221321,1,0.6072895
62066,221322,1,0.8090069
62067,221323,1,0.8057823
62068,221324,1,0.553244
62069,221325,1,0.75145954
62070,221326,0,0.0044964775
62071,221327,1,0.7372919
62072,221328,1,0.82614887
62073,221329,1,0.91123873
62074,221330,0,0.03946972
62075,221331,0,0.008099268
62076,221332,1,0.6688465
62077,221333,0,0.49923837
62078,221334,0,0.34251904
62079,221335,1,0.78381056
62080,221336,1,0.8844781
62081,221337,0,0.04146159
62082,221338,1,0.773837
62083,221339,1,0.63151515
62084,221340,1,0.6463337
62085,221341,0,0.15499708
62086,221342,0,0.010805745
62087,221343,0,0.40591994
62088,221344,0,0.21870296
62089,221345,0,0.004241096
62090,221346,1,0.5192335
62091,221347,1,0.6089934
62092,221348,0,0.28636867
62093,221349,0,0.4668832
62094,221350,0,0.010915911
62095,221351,0,0.4784942
62096,221352,0,0.05267068
62097,221353,0,0.22833191
62098,221354,0,0.02345665
62099,221355,0,0.21439736
62100,221356,0,0.06294369
62101,221357,1,0.70579255
62102,221358,0,0.320069
62103,221359,1,0.5547186
62104,221360,0,0.036455926
62105,221361,1,0.9064393
62106,221362,1,0.5512792
62107,221363,0,0.0036084037
62108,221364,0,0.4942809
62109,221365,0,0.039997477
62110,221366,0,0.01020721
62111,221367,0,0.2801457
62112,221368,0,0.12171135
62113,221369,1,0.6214581
62114,221370,1,0.6100512
62115,221371,1,0.8332926
62116,221372,1,0.6604035
62117,221373,0,0.004883262
62118,221374,1,0.5623052
62119,221375,1,0.6732857
62120,221376,0,0.01829558
62121,221377,0,0.013844228
62122,221378,1,0.63894665
62123,221379,1,0.5270474
62124,221380,1,0.8664472
62125,221381,1,0.8316244
62126,221382,0,0.28918496
62127,221383,0,0.023422856
62128,221384,0,0.34252003
62129,221385,1,0.6465842
62130,221386,1,0.67094576
62131,221387,1,0.62529504
62132,221388,1,0.7906699
62133,221389,1,0.9079061
62134,221390,1,0.7602736
62135,221391,0,0.029864028
62136,221392,1,0.5158115
62137,221393,1,0.639712
62138,221394,0,0.4578146
62139,221395,1,0.8397287
62140,221396,1,0.75717664
62141,221397,1,0.79323953
62142,221398,1,0.7696982
62143,221399,1,0.7372882
62144,221400,0,0.008210008
62145,221401,1,0.81439084
62146,221402,0,0.057982985
62147,221403,0,0.45129552
62148,221404,1,0.8173035
62149,221405,1,0.7453719
62150,221406,0,0.4205045
62151,221407,0,0.31271577
62152,221408,0,0.23703842
62153,221409,0,0.3979123
62154,221410,1,0.5539875
62155,221411,1,0.6974568
62156,221412,0,0.42438114
62157,221413,1,0.6715352
62158,221414,1,0.51869124
62159,221415,0,0.008573533
62160,221416,1,0.5188301
62161,221417,1,0.55152076
62162,221418,0,0.016286444
62163,221419,1,0.61620504
62164,221420,0,0.0147092445
62165,221421,0,0.36471546
62166,221422,1,0.5134932
62167,221423,0,0.13958064
62168,221424,1,0.62656885
62169,221425,0,0.0655667
62170,221426,0,0.3881193
62171,221427,1,0.74366224
62172,221428,1,0.65451634
62173,221429,0,0.44497782
62174,221430,1,0.53619623
62175,221431,1,0.53671336
62176,221432,1,0.8650033
62177,221433,0,0.45465928
62178,221434,1,0.5253527
62179,221435,1,0.8804617
62180,221436,0,0.042927783
62181,221437,0,0.0008411602
62182,221438,1,0.6447131
62183,221439,1,0.8112317
62184,221440,1,0.6707681
62185,221441,0,0.016385077
62186,221442,1,0.7301306
62187,221443,0,0.033641074
62188,221444,1,0.9388617
62189,221445,1,0.6468673
62190,221446,1,0.71092486
62191,221447,0,0.046789885
62192,221448,1,0.5481389
62193,221449,1,0.976213
62194,221450,0,0.017333258
62195,221451,0,0.4598333
62196,221452,1,0.7525121
62197,221453,0,0.10647491
62198,221454,1,0.8659212
62199,221455,0,0.01258908
62200,221456,0,0.36920488
62201,221457,1,0.61356646
62202,221458,1,0.77170086
62203,221459,0,0.46515992
62204,221460,1,0.79928005
62205,221461,1,0.81136316
62206,221462,0,0.007366073
62207,221463,0,0.48230612
62208,221464,0,0.008251032
62209,221465,1,0.8566157
62210,221466,1,0.78659445
62211,221467,0,0.0014533465
62212,221468,1,0.6920477
62213,221469,0,0.008915992
62214,221470,1,0.7019094
62215,221471,0,0.18389945
62216,221472,0,0.0041355463
62217,221473,0,0.0021818993
62218,221474,0,0.07326774
62219,221475,1,0.90925413
62220,221476,1,0.5173649
62221,221477,1,0.740888
62222,221478,0,0.015670303
62223,221479,1,0.63245416
62224,221480,1,0.9180561
62225,221481,0,0.011889316
62226,221482,1,0.61872494
62227,221483,0,0.35076112
62228,221484,1,0.59905756
62229,221485,0,0.40133077
62230,221486,1,0.52982306
62231,221487,1,0.57983303
62232,221488,1,0.66690606
62233,221489,1,0.52958155
62234,221490,0,0.027159164
62235,221491,1,0.6937517
62236,221492,1,0.63889956
62237,221493,1,0.79262114
62238,221494,1,0.8731996
62239,221495,0,0.016439361
62240,221496,0,0.46701702
62241,221497,1,0.76911926
62242,221498,1,0.8374505
62243,221499,0,0.32068202
62244,221500,0,0.013526504
62245,221501,0,0.02670434
62246,221502,1,0.6174234
62247,221503,0,0.0048842863
62248,221504,1,0.7419958
62249,221505,1,0.83434576
62250,221506,0,0.081650496
62251,221507,1,0.68876475
62252,221508,1,0.8888151
62253,221509,0,0.17391255
62254,221510,1,0.80957526
62255,221511,1,0.6327532
62256,221512,1,0.61727357
62257,221513,1,0.6503511
62258,221514,1,0.5906251
62259,221515,1,0.8430121
62260,221516,0,0.2995442
62261,221517,0,0.048762165
62262,221518,0,0.35921052
62263,221519,0,0.04127635
62264,221520,0,0.29700428
62265,221521,0,0.10936672
62266,221522,0,0.14869495
62267,221523,0,0.0015142838
62268,221524,0,0.01635307
62269,221525,0,0.09025018
62270,221526,0,0.018458473
62271,221527,0,0.01891533
62272,221528,0,0.3253577
62273,221529,0,0.008087711
62274,221530,1,0.6377458
62275,221531,0,0.017915826
62276,221532,0,0.02462117
62277,221533,1,0.7414481
62278,221534,1,0.650134
62279,221535,1,0.5399085
62280,221536,1,0.66631216
62281,221537,1,0.80339664
62282,221538,1,0.6466401
62283,221539,0,0.030060314
62284,221540,1,0.8674653
62285,221541,0,0.0009550433
62286,221542,1,0.5086915
62287,221543,0,0.18927062
62288,221544,1,0.7589304
62289,221545,0,0.02866585
62290,221546,0,0.07264834
62291,221547,1,0.5827583
62292,221548,0,0.066126704
62293,221549,0,0.031976048
62294,221550,1,0.599256
62295,221551,1,0.77682245
62296,221552,0,0.31244662
62297,221553,0,0.051561497
62298,221554,0,0.27571818
62299,221555,0,0.05044321
62300,221556,0,0.008505591
62301,221557,0,0.36779904
62302,221558,1,0.60379976
62303,221559,0,0.009256842
62304,221560,0,0.33521444
62305,221561,1,0.5909531
62306,221562,1,0.70559764
62307,221563,0,0.43186074
62308,221564,1,0.7253955
62309,221565,1,0.7850858
62310,221566,0,0.045471065
62311,221567,0,0.18621264
62312,221568,0,0.071636505
62313,221569,1,0.75984865
62314,221570,1,0.847263
62315,221571,1,0.5987287
62316,221572,1,0.84508526
62317,221573,0,0.4505532
62318,221574,0,0.05248676
62319,221575,1,0.73685664
62320,221576,1,0.725356
62321,221577,1,0.73335
62322,221578,0,0.017300501
62323,221579,0,0.03469476
62324,221580,1,0.83098966
62325,221581,0,0.01141934
62326,221582,0,0.2542075
62327,221583,1,0.7331598
62328,221584,0,0.037799343
62329,221585,1,0.83290833
62330,221586,1,0.7449833
62331,221587,1,0.80700874
62332,221588,0,0.0063390993
62333,221589,1,0.77790326
62334,221590,1,0.7498072
62335,221591,1,0.8859668
62336,221592,1,0.5008315
62337,221593,1,0.7252472
62338,221594,1,0.774054
62339,221595,1,0.552768
62340,221596,1,0.625645
62341,221597,1,0.5810567
62342,221598,1,0.6661629
62343,221599,0,0.03607094
62344,221600,1,0.93586266
62345,221601,1,0.7332948
62346,221602,0,0.19623469
62347,221603,1,0.5519488
62348,221604,1,0.65792036
62349,221605,1,0.826649
62350,221606,1,0.8058014
62351,221607,0,0.2352475
62352,221608,0,0.05589944
62353,221609,1,0.57452637
62354,221610,0,0.46609515
62355,221611,0,0.031227967
62356,221612,0,0.46298882
62357,221613,1,0.8794632
62358,221614,1,0.64329636
62359,221615,1,0.8479213
62360,221616,0,0.017069804
62361,221617,1,0.8662679
62362,221618,0,0.022294633
62363,221619,0,0.012793903
62364,221620,0,0.02596733
62365,221621,1,0.80517524
62366,221622,1,0.7639507
62367,221623,0,0.0063635525
62368,221624,1,0.6092715
62369,221625,1,0.58081764
62370,221626,1,0.79455566
62371,221627,1,0.82409066
62372,221628,0,0.0045859423
62373,221629,1,0.9191697
62374,221630,0,0.4075043
62375,221631,1,0.8320924
62376,221632,0,0.093846954
62377,221633,0,0.007736794
62378,221634,1,0.5410099
62379,221635,0,0.014246594
62380,221636,0,0.14736569
62381,221637,0,0.07724868
62382,221638,1,0.8012405
62383,221639,1,0.8288885
62384,221640,0,0.2828806
62385,221641,1,0.8397073
62386,221642,1,0.7871439
62387,221643,1,0.9299757
62388,221644,1,0.7285141
62389,221645,0,0.015542299
62390,221646,0,0.37445635
62391,221647,1,0.7682724
62392,221648,1,0.7081804
62393,221649,0,0.3042964
62394,221650,0,0.36151233
62395,221651,1,0.7322038
62396,221652,0,0.4841935
62397,221653,0,0.18933405
62398,221654,0,0.03845965
62399,221655,0,0.07992483
62400,221656,1,0.6980239
62401,221657,1,0.8511513
62402,221658,1,0.7892896
62403,221659,1,0.7286362
62404,221660,1,0.76251274
62405,221661,1,0.8548407
62406,221662,1,0.8128477
62407,221663,1,0.79054385
62408,221664,1,0.58907276
62409,221665,1,0.6573691
62410,221666,1,0.77265316
62411,221667,1,0.5912417
62412,221668,0,0.47984692
62413,221669,1,0.6697556
62414,221670,1,0.6919088
62415,221671,0,0.012066091
62416,221672,1,0.8845335
62417,221673,0,0.0480989
62418,221674,0,0.46971604
62419,221675,1,0.8046338
62420,221676,1,0.8019878
62421,221677,0,0.38022393
62422,221678,0,0.382515
62423,221679,1,0.5586029
62424,221680,0,0.39532346
62425,221681,0,0.036095455
62426,221682,1,0.7187744
62427,221683,1,0.68652385
62428,221684,1,0.94387066
62429,221685,0,0.28868017
62430,221686,0,0.017348573
62431,221687,1,0.80826104
62432,221688,0,0.018439751
62433,221689,1,0.84567326
62434,221690,1,0.7118878
62435,221691,1,0.55376357
62436,221692,0,0.04053061
62437,221693,0,0.008511348
62438,221694,0,0.00256652
62439,221695,0,0.100333385
62440,221696,0,0.015619339
62441,221697,1,0.7543955
62442,221698,0,0.3020998
62443,221699,1,0.80222434
62444,221700,1,0.84726685
62445,221701,1,0.9371677
62446,221702,1,0.6121846
62447,221703,0,0.011355792
62448,221704,0,0.092725284
62449,221705,0,0.03202692
62450,221706,1,0.85220325
62451,221707,0,0.39703295
62452,221708,0,0.002496387
62453,221709,0,0.33870962
62454,221710,1,0.7060304
62455,221711,1,0.9061381
62456,221712,1,0.65807205
62457,221713,1,0.6168474
62458,221714,1,0.6593735
62459,221715,0,0.012292737
62460,221716,1,0.73336625
62461,221717,0,0.001536684
62462,221718,1,0.9099224
62463,221719,0,0.16416535
62464,221720,0,0.06924496
62465,221721,1,0.63353515
62466,221722,1,0.76752704
62467,221723,1,0.57301784
62468,221724,1,0.8918976
62469,221725,1,0.83345217
62470,221726,1,0.63901836
62471,221727,1,0.57327116
62472,221728,0,0.26167038
62473,221729,1,0.7092779
62474,221730,0,0.04251507
62475,221731,1,0.90161365
62476,221732,1,0.7845843
62477,221733,1,0.60606277
62478,221734,1,0.6157258
